,T1,T2,Season,T1Seed,T2Seed
1339,1104,1249,2012,9,16
1340,1104,1436,2012,9,16
1341,1104,1246,2012,9,1
1342,1104,1181,2012,9,2
1343,1104,1124,2012,9,3
1344,1104,1231,2012,9,4
1345,1104,1455,2012,9,5
1346,1104,1424,2012,9,6
1347,1104,1323,2012,9,7
1348,1104,1235,2012,9,8
1349,1104,1163,2012,9,9
1350,1104,1462,2012,9,10
1351,1104,1160,2012,9,11
1352,1104,1433,2012,9,12
1353,1104,1308,2012,9,13
1354,1104,1355,2012,9,14
1355,1104,1250,2012,9,15
1356,1104,1290,2012,9,16
1357,1104,1443,2012,9,16
1358,1104,1277,2012,9,1
1359,1104,1281,2012,9,2
1360,1104,1266,2012,9,3
1361,1104,1257,2012,9,4
1362,1104,1307,2012,9,5
1363,1104,1293,2012,9,6
1364,1104,1196,2012,9,7
1365,1104,1272,2012,9,8
1366,1104,1387,2012,9,9
1367,1104,1438,2012,9,10
1368,1104,1161,2012,9,11
1369,1104,1253,2012,9,12
1370,1104,1172,2012,9,13
1371,1104,1140,2012,9,14
1372,1104,1233,2012,9,14
1373,1104,1313,2012,9,15
1374,1104,1254,2012,9,16
1375,1345,1301,2012,10,11
1376,1345,1143,2012,10,12
1377,1345,1378,2012,10,12
1378,1345,1325,2012,10,13
1379,1345,1125,2012,10,14
1380,1345,1178,2012,10,15
1381,1345,1249,2012,10,16
1382,1345,1436,2012,10,16
1383,1345,1246,2012,10,1
1384,1345,1181,2012,10,2
1385,1345,1124,2012,10,3
1386,1345,1231,2012,10,4
1387,1345,1455,2012,10,5
1388,1345,1424,2012,10,6
1389,1345,1323,2012,10,7
1390,1345,1235,2012,10,8
1391,1345,1163,2012,10,9
1392,1345,1462,2012,10,10
1393,1345,1160,2012,10,11
1394,1345,1433,2012,10,12
1395,1345,1308,2012,10,13
1396,1345,1355,2012,10,14
1397,1345,1250,2012,10,15
1398,1345,1290,2012,10,16
1399,1345,1443,2012,10,16
1400,1345,1277,2012,10,1
1401,1345,1281,2012,10,2
1402,1345,1266,2012,10,3
1403,1345,1257,2012,10,4
1404,1345,1307,2012,10,5
1405,1345,1293,2012,10,6
1406,1345,1196,2012,10,7
1407,1345,1272,2012,10,8
1408,1345,1387,2012,10,9
1409,1345,1438,2012,10,10
1410,1345,1161,2012,10,11
1411,1345,1253,2012,10,12
1412,1345,1172,2012,10,13
1413,1345,1140,2012,10,14
1414,1345,1233,2012,10,14
1415,1345,1313,2012,10,15
1416,1345,1254,2012,10,16
1417,1301,1143,2012,11,12
1418,1301,1378,2012,11,12
1419,1301,1325,2012,11,13
1420,1301,1125,2012,11,14
1421,1301,1178,2012,11,15
1422,1301,1249,2012,11,16
1423,1301,1436,2012,11,16
1424,1301,1246,2012,11,1
1425,1301,1181,2012,11,2
1426,1301,1124,2012,11,3
1427,1301,1231,2012,11,4
1428,1301,1455,2012,11,5
1429,1301,1424,2012,11,6
1430,1301,1323,2012,11,7
1431,1301,1235,2012,11,8
1432,1301,1163,2012,11,9
1433,1301,1462,2012,11,10
1434,1301,1160,2012,11,11
1435,1301,1433,2012,11,12
1436,1301,1308,2012,11,13
1437,1301,1355,2012,11,14
1438,1301,1250,2012,11,15
1439,1301,1290,2012,11,16
1440,1301,1443,2012,11,16
1441,1301,1277,2012,11,1
1442,1301,1281,2012,11,2
1443,1301,1266,2012,11,3
1444,1301,1257,2012,11,4
1445,1301,1307,2012,11,5
1446,1301,1293,2012,11,6
1447,1301,1196,2012,11,7
1448,1301,1272,2012,11,8
1449,1301,1387,2012,11,9
1450,1301,1438,2012,11,10
1451,1301,1161,2012,11,11
1452,1301,1253,2012,11,12
1453,1301,1172,2012,11,13
1454,1301,1140,2012,11,14
1455,1301,1233,2012,11,14
1456,1301,1313,2012,11,15
1457,1301,1254,2012,11,16
1458,1143,1378,2012,12,12
1459,1143,1325,2012,12,13
1460,1143,1125,2012,12,14
1461,1143,1178,2012,12,15
1462,1143,1249,2012,12,16
1463,1143,1436,2012,12,16
1464,1143,1246,2012,12,1
1465,1143,1181,2012,12,2
1466,1143,1124,2012,12,3
1467,1143,1231,2012,12,4
1468,1143,1455,2012,12,5
1469,1143,1424,2012,12,6
1470,1143,1323,2012,12,7
1471,1143,1235,2012,12,8
1472,1143,1163,2012,12,9
1473,1143,1462,2012,12,10
1474,1143,1160,2012,12,11
1475,1143,1433,2012,12,12
1476,1143,1308,2012,12,13
1477,1143,1355,2012,12,14
1478,1143,1250,2012,12,15
1479,1143,1290,2012,12,16
1480,1143,1443,2012,12,16
1481,1143,1277,2012,12,1
1482,1143,1281,2012,12,2
1483,1143,1266,2012,12,3
1484,1143,1257,2012,12,4
1485,1143,1307,2012,12,5
1486,1143,1293,2012,12,6
1487,1143,1196,2012,12,7
1488,1143,1272,2012,12,8
1489,1143,1387,2012,12,9
1490,1143,1438,2012,12,10
1491,1143,1161,2012,12,11
1492,1143,1253,2012,12,12
1493,1143,1172,2012,12,13
1494,1143,1140,2012,12,14
1495,1143,1233,2012,12,14
1496,1143,1313,2012,12,15
1497,1143,1254,2012,12,16
1498,1378,1325,2012,12,13
1499,1378,1125,2012,12,14
1500,1378,1178,2012,12,15
1501,1378,1249,2012,12,16
1502,1378,1436,2012,12,16
1503,1378,1246,2012,12,1
1504,1378,1181,2012,12,2
1505,1378,1124,2012,12,3
1506,1378,1231,2012,12,4
1507,1378,1455,2012,12,5
1508,1378,1424,2012,12,6
1509,1378,1323,2012,12,7
1510,1378,1235,2012,12,8
1511,1378,1163,2012,12,9
1512,1378,1462,2012,12,10
1513,1378,1160,2012,12,11
1514,1378,1433,2012,12,12
1515,1378,1308,2012,12,13
1516,1378,1355,2012,12,14
1517,1378,1250,2012,12,15
1518,1378,1290,2012,12,16
1519,1378,1443,2012,12,16
1520,1378,1277,2012,12,1
1521,1378,1281,2012,12,2
1522,1378,1266,2012,12,3
1523,1378,1257,2012,12,4
1524,1378,1307,2012,12,5
1525,1378,1293,2012,12,6
1526,1378,1196,2012,12,7
1527,1378,1272,2012,12,8
1528,1378,1387,2012,12,9
1529,1378,1438,2012,12,10
1530,1378,1161,2012,12,11
1531,1378,1253,2012,12,12
1532,1378,1172,2012,12,13
1533,1378,1140,2012,12,14
1534,1378,1233,2012,12,14
1535,1378,1313,2012,12,15
1536,1378,1254,2012,12,16
1537,1325,1125,2012,13,14
1538,1325,1178,2012,13,15
1539,1325,1249,2012,13,16
1540,1325,1436,2012,13,16
1541,1325,1246,2012,13,1
1542,1325,1181,2012,13,2
1543,1325,1124,2012,13,3
1544,1325,1231,2012,13,4
1545,1325,1455,2012,13,5
1546,1325,1424,2012,13,6
1547,1325,1323,2012,13,7
1548,1325,1235,2012,13,8
1549,1325,1163,2012,13,9
1550,1325,1462,2012,13,10
1551,1325,1160,2012,13,11
1552,1325,1433,2012,13,12
1553,1325,1308,2012,13,13
1554,1325,1355,2012,13,14
1555,1325,1250,2012,13,15
1556,1325,1290,2012,13,16
1557,1325,1443,2012,13,16
1558,1325,1277,2012,13,1
1559,1325,1281,2012,13,2
1560,1325,1266,2012,13,3
1561,1325,1257,2012,13,4
1562,1325,1307,2012,13,5
1563,1325,1293,2012,13,6
1564,1325,1196,2012,13,7
1565,1325,1272,2012,13,8
1566,1325,1387,2012,13,9
1567,1325,1438,2012,13,10
1568,1325,1161,2012,13,11
1569,1325,1253,2012,13,12
1570,1325,1172,2012,13,13
1571,1325,1140,2012,13,14
1572,1325,1233,2012,13,14
1573,1325,1313,2012,13,15
1574,1325,1254,2012,13,16
1575,1125,1178,2012,14,15
1576,1125,1249,2012,14,16
1577,1125,1436,2012,14,16
1578,1125,1246,2012,14,1
1579,1125,1181,2012,14,2
1580,1125,1124,2012,14,3
1581,1125,1231,2012,14,4
1582,1125,1455,2012,14,5
1583,1125,1424,2012,14,6
1584,1125,1323,2012,14,7
1585,1125,1235,2012,14,8
1586,1125,1163,2012,14,9
1587,1125,1462,2012,14,10
1588,1125,1160,2012,14,11
1589,1125,1433,2012,14,12
1590,1125,1308,2012,14,13
1591,1125,1355,2012,14,14
1592,1125,1250,2012,14,15
1593,1125,1290,2012,14,16
1594,1125,1443,2012,14,16
1595,1125,1277,2012,14,1
1596,1125,1281,2012,14,2
1597,1125,1266,2012,14,3
1598,1125,1257,2012,14,4
1599,1125,1307,2012,14,5
1600,1125,1293,2012,14,6
1601,1125,1196,2012,14,7
1602,1125,1272,2012,14,8
1603,1125,1387,2012,14,9
1604,1125,1438,2012,14,10
1605,1125,1161,2012,14,11
1606,1125,1253,2012,14,12
1607,1125,1172,2012,14,13
1608,1125,1140,2012,14,14
1609,1125,1233,2012,14,14
1610,1125,1313,2012,14,15
1611,1125,1254,2012,14,16
1612,1178,1249,2012,15,16
1613,1178,1436,2012,15,16
1614,1178,1246,2012,15,1
1615,1178,1181,2012,15,2
1616,1178,1124,2012,15,3
1617,1178,1231,2012,15,4
1618,1178,1455,2012,15,5
1619,1178,1424,2012,15,6
1620,1178,1323,2012,15,7
1621,1178,1235,2012,15,8
1622,1178,1163,2012,15,9
1623,1178,1462,2012,15,10
1624,1178,1160,2012,15,11
1625,1178,1433,2012,15,12
1626,1178,1308,2012,15,13
1627,1178,1355,2012,15,14
1628,1178,1250,2012,15,15
1629,1178,1290,2012,15,16
1630,1178,1443,2012,15,16
1631,1178,1277,2012,15,1
1632,1178,1281,2012,15,2
1633,1178,1266,2012,15,3
1634,1178,1257,2012,15,4
1635,1178,1307,2012,15,5
1636,1178,1293,2012,15,6
1637,1178,1196,2012,15,7
1638,1178,1272,2012,15,8
1639,1178,1387,2012,15,9
1640,1178,1438,2012,15,10
1641,1178,1161,2012,15,11
1642,1178,1253,2012,15,12
1643,1178,1172,2012,15,13
1644,1178,1140,2012,15,14
1645,1178,1233,2012,15,14
1646,1178,1313,2012,15,15
1647,1178,1254,2012,15,16
1648,1249,1436,2012,16,16
1649,1249,1246,2012,16,1
1650,1249,1181,2012,16,2
1651,1249,1124,2012,16,3
1652,1249,1231,2012,16,4
1653,1249,1455,2012,16,5
1654,1249,1424,2012,16,6
1655,1249,1323,2012,16,7
1656,1249,1235,2012,16,8
1657,1249,1163,2012,16,9
1658,1249,1462,2012,16,10
1659,1249,1160,2012,16,11
1660,1249,1433,2012,16,12
1661,1249,1308,2012,16,13
1662,1249,1355,2012,16,14
1663,1249,1250,2012,16,15
1664,1249,1290,2012,16,16
1665,1249,1443,2012,16,16
1666,1249,1277,2012,16,1
1667,1249,1281,2012,16,2
1668,1249,1266,2012,16,3
1669,1249,1257,2012,16,4
1670,1249,1307,2012,16,5
1671,1249,1293,2012,16,6
1672,1249,1196,2012,16,7
1673,1249,1272,2012,16,8
1674,1249,1387,2012,16,9
1675,1249,1438,2012,16,10
1676,1249,1161,2012,16,11
1677,1249,1253,2012,16,12
1678,1249,1172,2012,16,13
1679,1249,1140,2012,16,14
1680,1249,1233,2012,16,14
1681,1249,1313,2012,16,15
1682,1249,1254,2012,16,16
1683,1436,1246,2012,16,1
1684,1436,1181,2012,16,2
1685,1436,1124,2012,16,3
1686,1436,1231,2012,16,4
1687,1436,1455,2012,16,5
1688,1436,1424,2012,16,6
1689,1436,1323,2012,16,7
1690,1436,1235,2012,16,8
1691,1436,1163,2012,16,9
1692,1436,1462,2012,16,10
1693,1436,1160,2012,16,11
1694,1436,1433,2012,16,12
1695,1436,1308,2012,16,13
1696,1436,1355,2012,16,14
1697,1436,1250,2012,16,15
1698,1436,1290,2012,16,16
1699,1436,1443,2012,16,16
1700,1436,1277,2012,16,1
1701,1436,1281,2012,16,2
1702,1436,1266,2012,16,3
1703,1436,1257,2012,16,4
1704,1436,1307,2012,16,5
1705,1436,1293,2012,16,6
1706,1436,1196,2012,16,7
1707,1436,1272,2012,16,8
1708,1436,1387,2012,16,9
1709,1436,1438,2012,16,10
1710,1436,1161,2012,16,11
1711,1436,1253,2012,16,12
1712,1436,1172,2012,16,13
1713,1436,1140,2012,16,14
1714,1436,1233,2012,16,14
1715,1436,1313,2012,16,15
1716,1436,1254,2012,16,16
1717,1246,1181,2012,1,2
1718,1246,1124,2012,1,3
1719,1246,1231,2012,1,4
1720,1246,1455,2012,1,5
1721,1246,1424,2012,1,6
1722,1246,1323,2012,1,7
1723,1246,1235,2012,1,8
1724,1246,1163,2012,1,9
1725,1246,1462,2012,1,10
1726,1246,1160,2012,1,11
1727,1246,1433,2012,1,12
1728,1246,1308,2012,1,13
1729,1246,1355,2012,1,14
1730,1246,1250,2012,1,15
1731,1246,1290,2012,1,16
1732,1246,1443,2012,1,16
1733,1246,1277,2012,1,1
1734,1246,1281,2012,1,2
1735,1246,1266,2012,1,3
1736,1246,1257,2012,1,4
1737,1246,1307,2012,1,5
1738,1246,1293,2012,1,6
1739,1246,1196,2012,1,7
1740,1246,1272,2012,1,8
1741,1246,1387,2012,1,9
1742,1246,1438,2012,1,10
1743,1246,1161,2012,1,11
1744,1246,1253,2012,1,12
1745,1246,1172,2012,1,13
1746,1246,1140,2012,1,14
1747,1246,1233,2012,1,14
1748,1246,1313,2012,1,15
1749,1246,1254,2012,1,16
1750,1181,1124,2012,2,3
1751,1181,1231,2012,2,4
1752,1181,1455,2012,2,5
1753,1181,1424,2012,2,6
1754,1181,1323,2012,2,7
1755,1181,1235,2012,2,8
1756,1181,1163,2012,2,9
1757,1181,1462,2012,2,10
1758,1181,1160,2012,2,11
1759,1181,1433,2012,2,12
1760,1181,1308,2012,2,13
1761,1181,1355,2012,2,14
1762,1181,1250,2012,2,15
1763,1181,1290,2012,2,16
1764,1181,1443,2012,2,16
1765,1181,1277,2012,2,1
1766,1181,1281,2012,2,2
1767,1181,1266,2012,2,3
1768,1181,1257,2012,2,4
1769,1181,1307,2012,2,5
1770,1181,1293,2012,2,6
1771,1181,1196,2012,2,7
1772,1181,1272,2012,2,8
1773,1181,1387,2012,2,9
1774,1181,1438,2012,2,10
1775,1181,1161,2012,2,11
1776,1181,1253,2012,2,12
1777,1181,1172,2012,2,13
1778,1181,1140,2012,2,14
1779,1181,1233,2012,2,14
1780,1181,1313,2012,2,15
1781,1181,1254,2012,2,16
1782,1124,1231,2012,3,4
1783,1124,1455,2012,3,5
1784,1124,1424,2012,3,6
1785,1124,1323,2012,3,7
1786,1124,1235,2012,3,8
1787,1124,1163,2012,3,9
1788,1124,1462,2012,3,10
1789,1124,1160,2012,3,11
1790,1124,1433,2012,3,12
1791,1124,1308,2012,3,13
1792,1124,1355,2012,3,14
1793,1124,1250,2012,3,15
1794,1124,1290,2012,3,16
1795,1124,1443,2012,3,16
1796,1124,1277,2012,3,1
1797,1124,1281,2012,3,2
1798,1124,1266,2012,3,3
1799,1124,1257,2012,3,4
1800,1124,1307,2012,3,5
1801,1124,1293,2012,3,6
1802,1124,1196,2012,3,7
1803,1124,1272,2012,3,8
1804,1124,1387,2012,3,9
1805,1124,1438,2012,3,10
1806,1124,1161,2012,3,11
1807,1124,1253,2012,3,12
1808,1124,1172,2012,3,13
1809,1124,1140,2012,3,14
1810,1124,1233,2012,3,14
1811,1124,1313,2012,3,15
1812,1124,1254,2012,3,16
1813,1231,1455,2012,4,5
1814,1231,1424,2012,4,6
1815,1231,1323,2012,4,7
1816,1231,1235,2012,4,8
1817,1231,1163,2012,4,9
1818,1231,1462,2012,4,10
1819,1231,1160,2012,4,11
1820,1231,1433,2012,4,12
1821,1231,1308,2012,4,13
1822,1231,1355,2012,4,14
1823,1231,1250,2012,4,15
1824,1231,1290,2012,4,16
1825,1231,1443,2012,4,16
1826,1231,1277,2012,4,1
1827,1231,1281,2012,4,2
1828,1231,1266,2012,4,3
1829,1231,1257,2012,4,4
1830,1231,1307,2012,4,5
1831,1231,1293,2012,4,6
1832,1231,1196,2012,4,7
1833,1231,1272,2012,4,8
1834,1231,1387,2012,4,9
1835,1231,1438,2012,4,10
1836,1231,1161,2012,4,11
1837,1231,1253,2012,4,12
1838,1231,1172,2012,4,13
1839,1231,1140,2012,4,14
1840,1231,1233,2012,4,14
1841,1231,1313,2012,4,15
1842,1231,1254,2012,4,16
1843,1455,1424,2012,5,6
1844,1455,1323,2012,5,7
1845,1455,1235,2012,5,8
1846,1455,1163,2012,5,9
1847,1455,1462,2012,5,10
1848,1455,1160,2012,5,11
1849,1455,1433,2012,5,12
1850,1455,1308,2012,5,13
1851,1455,1355,2012,5,14
1852,1455,1250,2012,5,15
1853,1455,1290,2012,5,16
1854,1455,1443,2012,5,16
1855,1455,1277,2012,5,1
1856,1455,1281,2012,5,2
1857,1455,1266,2012,5,3
1858,1455,1257,2012,5,4
1859,1455,1307,2012,5,5
1860,1455,1293,2012,5,6
1861,1455,1196,2012,5,7
1862,1455,1272,2012,5,8
1863,1455,1387,2012,5,9
1864,1455,1438,2012,5,10
1865,1455,1161,2012,5,11
1866,1455,1253,2012,5,12
1867,1455,1172,2012,5,13
1868,1455,1140,2012,5,14
1869,1455,1233,2012,5,14
1870,1455,1313,2012,5,15
1871,1455,1254,2012,5,16
1872,1424,1323,2012,6,7
1873,1424,1235,2012,6,8
1874,1424,1163,2012,6,9
1875,1424,1462,2012,6,10
1876,1424,1160,2012,6,11
1877,1424,1433,2012,6,12
1878,1424,1308,2012,6,13
1879,1424,1355,2012,6,14
1880,1424,1250,2012,6,15
1881,1424,1290,2012,6,16
1882,1424,1443,2012,6,16
1883,1424,1277,2012,6,1
1884,1424,1281,2012,6,2
1885,1424,1266,2012,6,3
1886,1424,1257,2012,6,4
1887,1424,1307,2012,6,5
1888,1424,1293,2012,6,6
1889,1424,1196,2012,6,7
1890,1424,1272,2012,6,8
1891,1424,1387,2012,6,9
1892,1424,1438,2012,6,10
1893,1424,1161,2012,6,11
1894,1424,1253,2012,6,12
1895,1424,1172,2012,6,13
1896,1424,1140,2012,6,14
1897,1424,1233,2012,6,14
1898,1424,1313,2012,6,15
1899,1424,1254,2012,6,16
1900,1323,1235,2012,7,8
1901,1323,1163,2012,7,9
1902,1323,1462,2012,7,10
1903,1323,1160,2012,7,11
1904,1323,1433,2012,7,12
1905,1323,1308,2012,7,13
1906,1323,1355,2012,7,14
1907,1323,1250,2012,7,15
1908,1323,1290,2012,7,16
1909,1323,1443,2012,7,16
1910,1323,1277,2012,7,1
1911,1323,1281,2012,7,2
1912,1323,1266,2012,7,3
1913,1323,1257,2012,7,4
1914,1323,1307,2012,7,5
1915,1323,1293,2012,7,6
1916,1323,1196,2012,7,7
1917,1323,1272,2012,7,8
1918,1323,1387,2012,7,9
1919,1323,1438,2012,7,10
1920,1323,1161,2012,7,11
1921,1323,1253,2012,7,12
1922,1323,1172,2012,7,13
1923,1323,1140,2012,7,14
1924,1323,1233,2012,7,14
1925,1323,1313,2012,7,15
1926,1323,1254,2012,7,16
1927,1235,1163,2012,8,9
1928,1235,1462,2012,8,10
1929,1235,1160,2012,8,11
1930,1235,1433,2012,8,12
1931,1235,1308,2012,8,13
1932,1235,1355,2012,8,14
1933,1235,1250,2012,8,15
1934,1235,1290,2012,8,16
1935,1235,1443,2012,8,16
1936,1235,1277,2012,8,1
1937,1235,1281,2012,8,2
1938,1235,1266,2012,8,3
1939,1235,1257,2012,8,4
1940,1235,1307,2012,8,5
1941,1235,1293,2012,8,6
1942,1235,1196,2012,8,7
1943,1235,1272,2012,8,8
1944,1235,1387,2012,8,9
1945,1235,1438,2012,8,10
1946,1235,1161,2012,8,11
1947,1235,1253,2012,8,12
1948,1235,1172,2012,8,13
1949,1235,1140,2012,8,14
1950,1235,1233,2012,8,14
1951,1235,1313,2012,8,15
1952,1235,1254,2012,8,16
1953,1163,1462,2012,9,10
1954,1163,1160,2012,9,11
1955,1163,1433,2012,9,12
1956,1163,1308,2012,9,13
1957,1163,1355,2012,9,14
1958,1163,1250,2012,9,15
1959,1163,1290,2012,9,16
1960,1163,1443,2012,9,16
1961,1163,1277,2012,9,1
1962,1163,1281,2012,9,2
1963,1163,1266,2012,9,3
1964,1163,1257,2012,9,4
1965,1163,1307,2012,9,5
1966,1163,1293,2012,9,6
1967,1163,1196,2012,9,7
1968,1163,1272,2012,9,8
1969,1163,1387,2012,9,9
1970,1163,1438,2012,9,10
1971,1163,1161,2012,9,11
1972,1163,1253,2012,9,12
1973,1163,1172,2012,9,13
1974,1163,1140,2012,9,14
1975,1163,1233,2012,9,14
1976,1163,1313,2012,9,15
1977,1163,1254,2012,9,16
1978,1462,1160,2012,10,11
1979,1462,1433,2012,10,12
1980,1462,1308,2012,10,13
1981,1462,1355,2012,10,14
1982,1462,1250,2012,10,15
1983,1462,1290,2012,10,16
1984,1462,1443,2012,10,16
1985,1462,1277,2012,10,1
1986,1462,1281,2012,10,2
1987,1462,1266,2012,10,3
1988,1462,1257,2012,10,4
1989,1462,1307,2012,10,5
1990,1462,1293,2012,10,6
1991,1462,1196,2012,10,7
1992,1462,1272,2012,10,8
1993,1462,1387,2012,10,9
1994,1462,1438,2012,10,10
1995,1462,1161,2012,10,11
1996,1462,1253,2012,10,12
1997,1462,1172,2012,10,13
1998,1462,1140,2012,10,14
1999,1462,1233,2012,10,14
2000,1462,1313,2012,10,15
2001,1462,1254,2012,10,16
2002,1160,1433,2012,11,12
2003,1160,1308,2012,11,13
2004,1160,1355,2012,11,14
2005,1160,1250,2012,11,15
2006,1160,1290,2012,11,16
2007,1160,1443,2012,11,16
2008,1160,1277,2012,11,1
2009,1160,1281,2012,11,2
2010,1160,1266,2012,11,3
2011,1160,1257,2012,11,4
2012,1160,1307,2012,11,5
2013,1160,1293,2012,11,6
2014,1160,1196,2012,11,7
2015,1160,1272,2012,11,8
2016,1160,1387,2012,11,9
2017,1160,1438,2012,11,10
2018,1160,1161,2012,11,11
2019,1160,1253,2012,11,12
2020,1160,1172,2012,11,13
2021,1160,1140,2012,11,14
2022,1160,1233,2012,11,14
2023,1160,1313,2012,11,15
2024,1160,1254,2012,11,16
2025,1433,1308,2012,12,13
2026,1433,1355,2012,12,14
2027,1433,1250,2012,12,15
2028,1433,1290,2012,12,16
2029,1433,1443,2012,12,16
2030,1433,1277,2012,12,1
2031,1433,1281,2012,12,2
2032,1433,1266,2012,12,3
2033,1433,1257,2012,12,4
2034,1433,1307,2012,12,5
2035,1433,1293,2012,12,6
2036,1433,1196,2012,12,7
2037,1433,1272,2012,12,8
2038,1433,1387,2012,12,9
2039,1433,1438,2012,12,10
2040,1433,1161,2012,12,11
2041,1433,1253,2012,12,12
2042,1433,1172,2012,12,13
2043,1433,1140,2012,12,14
2044,1433,1233,2012,12,14
2045,1433,1313,2012,12,15
2046,1433,1254,2012,12,16
2047,1308,1355,2012,13,14
2048,1308,1250,2012,13,15
2049,1308,1290,2012,13,16
2050,1308,1443,2012,13,16
2051,1308,1277,2012,13,1
2052,1308,1281,2012,13,2
2053,1308,1266,2012,13,3
2054,1308,1257,2012,13,4
2055,1308,1307,2012,13,5
2056,1308,1293,2012,13,6
2057,1308,1196,2012,13,7
2058,1308,1272,2012,13,8
2059,1308,1387,2012,13,9
2060,1308,1438,2012,13,10
2061,1308,1161,2012,13,11
2062,1308,1253,2012,13,12
2063,1308,1172,2012,13,13
2064,1308,1140,2012,13,14
2065,1308,1233,2012,13,14
2066,1308,1313,2012,13,15
2067,1308,1254,2012,13,16
2068,1355,1250,2012,14,15
2069,1355,1290,2012,14,16
2070,1355,1443,2012,14,16
2071,1355,1277,2012,14,1
2072,1355,1281,2012,14,2
2073,1355,1266,2012,14,3
2074,1355,1257,2012,14,4
2075,1355,1307,2012,14,5
2076,1355,1293,2012,14,6
2077,1355,1196,2012,14,7
2078,1355,1272,2012,14,8
2079,1355,1387,2012,14,9
2080,1355,1438,2012,14,10
2081,1355,1161,2012,14,11
2082,1355,1253,2012,14,12
2083,1355,1172,2012,14,13
2084,1355,1140,2012,14,14
2085,1355,1233,2012,14,14
2086,1355,1313,2012,14,15
2087,1355,1254,2012,14,16
2088,1250,1290,2012,15,16
2089,1250,1443,2012,15,16
2090,1250,1277,2012,15,1
2091,1250,1281,2012,15,2
2092,1250,1266,2012,15,3
2093,1250,1257,2012,15,4
2094,1250,1307,2012,15,5
2095,1250,1293,2012,15,6
2096,1250,1196,2012,15,7
2097,1250,1272,2012,15,8
2098,1250,1387,2012,15,9
2099,1250,1438,2012,15,10
2100,1250,1161,2012,15,11
2101,1250,1253,2012,15,12
2102,1250,1172,2012,15,13
2103,1250,1140,2012,15,14
2104,1250,1233,2012,15,14
2105,1250,1313,2012,15,15
2106,1250,1254,2012,15,16
2107,1290,1443,2012,16,16
2108,1290,1277,2012,16,1
2109,1290,1281,2012,16,2
2110,1290,1266,2012,16,3
2111,1290,1257,2012,16,4
2112,1290,1307,2012,16,5
2113,1290,1293,2012,16,6
2114,1290,1196,2012,16,7
2115,1290,1272,2012,16,8
2116,1290,1387,2012,16,9
2117,1290,1438,2012,16,10
2118,1290,1161,2012,16,11
2119,1290,1253,2012,16,12
2120,1290,1172,2012,16,13
2121,1290,1140,2012,16,14
2122,1290,1233,2012,16,14
2123,1290,1313,2012,16,15
2124,1290,1254,2012,16,16
2125,1443,1277,2012,16,1
2126,1443,1281,2012,16,2
2127,1443,1266,2012,16,3
2128,1443,1257,2012,16,4
2129,1443,1307,2012,16,5
2130,1443,1293,2012,16,6
2131,1443,1196,2012,16,7
2132,1443,1272,2012,16,8
2133,1443,1387,2012,16,9
2134,1443,1438,2012,16,10
2135,1443,1161,2012,16,11
2136,1443,1253,2012,16,12
2137,1443,1172,2012,16,13
2138,1443,1140,2012,16,14
2139,1443,1233,2012,16,14
2140,1443,1313,2012,16,15
2141,1443,1254,2012,16,16
2142,1277,1281,2012,1,2
2143,1277,1266,2012,1,3
2144,1277,1257,2012,1,4
2145,1277,1307,2012,1,5
2146,1277,1293,2012,1,6
2147,1277,1196,2012,1,7
2148,1277,1272,2012,1,8
2149,1277,1387,2012,1,9
2150,1277,1438,2012,1,10
2151,1277,1161,2012,1,11
2152,1277,1253,2012,1,12
2153,1277,1172,2012,1,13
2154,1277,1140,2012,1,14
2155,1277,1233,2012,1,14
2156,1277,1313,2012,1,15
2157,1277,1254,2012,1,16
2158,1281,1266,2012,2,3
2159,1281,1257,2012,2,4
2160,1281,1307,2012,2,5
2161,1281,1293,2012,2,6
2162,1281,1196,2012,2,7
2163,1281,1272,2012,2,8
2164,1281,1387,2012,2,9
2165,1281,1438,2012,2,10
2166,1281,1161,2012,2,11
2167,1281,1253,2012,2,12
2168,1281,1172,2012,2,13
2169,1281,1140,2012,2,14
2170,1281,1233,2012,2,14
2171,1281,1313,2012,2,15
2172,1281,1254,2012,2,16
2173,1266,1257,2012,3,4
2174,1266,1307,2012,3,5
2175,1266,1293,2012,3,6
2176,1266,1196,2012,3,7
2177,1266,1272,2012,3,8
2178,1266,1387,2012,3,9
2179,1266,1438,2012,3,10
2180,1266,1161,2012,3,11
2181,1266,1253,2012,3,12
2182,1266,1172,2012,3,13
2183,1266,1140,2012,3,14
2184,1266,1233,2012,3,14
2185,1266,1313,2012,3,15
2186,1266,1254,2012,3,16
2187,1257,1307,2012,4,5
2188,1257,1293,2012,4,6
2189,1257,1196,2012,4,7
2190,1257,1272,2012,4,8
2191,1257,1387,2012,4,9
2192,1257,1438,2012,4,10
2193,1257,1161,2012,4,11
2194,1257,1253,2012,4,12
2195,1257,1172,2012,4,13
2196,1257,1140,2012,4,14
2197,1257,1233,2012,4,14
2198,1257,1313,2012,4,15
2199,1257,1254,2012,4,16
2200,1307,1293,2012,5,6
2201,1307,1196,2012,5,7
2202,1307,1272,2012,5,8
2203,1307,1387,2012,5,9
2204,1307,1438,2012,5,10
2205,1307,1161,2012,5,11
2206,1307,1253,2012,5,12
2207,1307,1172,2012,5,13
2208,1307,1140,2012,5,14
2209,1307,1233,2012,5,14
2210,1307,1313,2012,5,15
2211,1307,1254,2012,5,16
